,From,To,Value,Block
16505,0xa23fa31294535823697f243cf519d794bb038fd3,0xbbc79794599b19274850492394004087cbf89710,860000000000000000,3861909
16506,0xfac57a07dd7f82fe99d7bcf352b77e468dc7a6fa,0xbbc79794599b19274850492394004087cbf89710,314000000000000000,3861909
16507,0x6ffe3173d3741213e15245dfb6c477fa840178ef,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861909
16508,0xf8a6ff891e68e64e990823df22305669eb5257a2,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861909
16509,0xfdf892780f7ebafd0ca99a9ac93f78916baf033a,0xbbc79794599b19274850492394004087cbf89710,1700000000000000000,3861909
16510,0x006dc9ffd7d6cdec6f2c2793648acdacd98b87da,0xbbc79794599b19274850492394004087cbf89710,8600000000000000000,3861910
16511,0xfdf892780f7ebafd0ca99a9ac93f78916baf033a,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861910
16512,0xfdf892780f7ebafd0ca99a9ac93f78916baf033a,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861910
16513,0xfdf892780f7ebafd0ca99a9ac93f78916baf033a,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861910
16514,0xca48f44441c9ad43e6555bcc3efad2b054435f43,0xbbc79794599b19274850492394004087cbf89710,9000000000000000000,3861910
16515,0x14fb2ceb610c17307aabaac60627ab34c47b2431,0xbbc79794599b19274850492394004087cbf89710,1800000000000000000,3861910
16516,0x22da6d309de9cf32fd790a5716784af3e6980978,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861911
16517,0x5716dbe426e91912234b235ea3febb2d266ff9bf,0xbbc79794599b19274850492394004087cbf89710,9500000000000000000,3861911
16518,0x00e074b47c40dab2c8fd7fe77fd6e311365b4e75,0xbbc79794599b19274850492394004087cbf89710,30000000000000000000,3861911
16519,0x640bc1219a20b8999e2abe00bb4e34b07a241b08,0xbbc79794599b19274850492394004087cbf89710,100000000000000000,3861911
16520,0x9c944809c2d2a51e6d0c8a74d7a36679c28bb592,0xbbc79794599b19274850492394004087cbf89710,957950000000000000,3861912
16521,0xee236698111120a98d01a047bcde72889673934b,0xbbc79794599b19274850492394004087cbf89710,1990000000000000000,3861912
16522,0x009b485f9a1c3407e2c157412a436a70b68d7abf,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861912
16523,0x001238a17a4b81832479047f5b4e2719828ae0ea,0xbbc79794599b19274850492394004087cbf89710,1055094875629200000,3861912
16524,0xbca141e5a50cf516344aa04332bd2bd037035fa9,0xbbc79794599b19274850492394004087cbf89710,25000000000000000,3861912
16525,0x11436e5de95bd057e01e89188de78f3d18c9b37e,0xbbc79794599b19274850492394004087cbf89710,100000000000000000,3861912
16526,0x00198f6c929edbbf1fd2ebfdc20cc579a43fbce9,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861912
16527,0x001ac65be7f619c6d25a85f222e877c0c74ce435,0xbbc79794599b19274850492394004087cbf89710,30000000000000000000,3861913
16528,0x22da6d309de9cf32fd790a5716784af3e6980978,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861914
16529,0xbd39b7b9f0a4f8347211b0142f528920eae304d2,0xbbc79794599b19274850492394004087cbf89710,1431075010000000000,3861914
16530,0x58ffd519c92e1f3ed7ae9d57b26deaac60542b1b,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861914
16531,0x620d4f2c7d03e9be481d2672f0a59316de0471b6,0xbbc79794599b19274850492394004087cbf89710,20000000000000000,3861914
16532,0x00206671232d013c1364a493b83e22caf5932186,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861914
16533,0x620d4f2c7d03e9be481d2672f0a59316de0471b6,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861916
16534,0xfb53e751517ea19cd07f66462921c48d3d689d6c,0xbbc79794599b19274850492394004087cbf89710,3520000000000000000,3861916
16535,0x58ffd519c92e1f3ed7ae9d57b26deaac60542b1b,0xbbc79794599b19274850492394004087cbf89710,1200000000000000000,3861916
16536,0x00392fac193dc8e091aa927fe8a5b639958c0333,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861916
16537,0xfca57e441df0de0806393974054752a0ad16b0a2,0xbbc79794599b19274850492394004087cbf89710,0,3861916
16538,0xfca57e441df0de0806393974054752a0ad16b0a2,0xbbc79794599b19274850492394004087cbf89710,0,3861918
16539,0x58ffd519c92e1f3ed7ae9d57b26deaac60542b1b,0xbbc79794599b19274850492394004087cbf89710,1200000000000000000,3861918
16540,0xfac57a07dd7f82fe99d7bcf352b77e468dc7a6fa,0xbbc79794599b19274850492394004087cbf89710,304000000000000000,3861918
16541,0x5d6544550a5938518597648ec70c1b2e0ae1f4c9,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861918
16542,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861918
16543,0x00145a530d3000d2ec3df33dd0b2bf5970f7b361,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861918
16544,0x003c6df13f3c95f12e0f3e2c82e3980d9732558b,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861918
16545,0x003cf8ba7f1683c7cc217846e994c5179e9807f4,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861918
16546,0x003c319e0b0bd2af34db7b580dc8e8df84710141,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861918
16547,0x006fc5a99f92bf112d4bf28962209d5e5bef635d,0xbbc79794599b19274850492394004087cbf89710,10990000000000000000,3861918
16548,0x00c0dd9d36485b9979e6a572f31f5e6e899220fc,0xbbc79794599b19274850492394004087cbf89710,350000000000000000,3861918
16549,0xd3cd3ab50e58967dba9be1461e0d1d7346b8e9cc,0xbbc79794599b19274850492394004087cbf89710,10950000000000000000,3861920
16550,0x00c0dd9d36485b9979e6a572f31f5e6e899220fc,0xbbc79794599b19274850492394004087cbf89710,350000000000000000,3861920
16551,0xf25be850e9bfbb09369c07619d96145e49cef88f,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861920
16552,0x96f0462ae6f8b96088f7e9c68c74b9d8ad34b347,0xbbc79794599b19274850492394004087cbf89710,30000000000000000000,3861920
16553,0x00536c26e592b27fa1573267e814d0649eaa1693,0xbbc79794599b19274850492394004087cbf89710,195167795629200000,3861920
16554,0x00f196c06f621252c9bab41b2a940b8915d1aa4c,0xbbc79794599b19274850492394004087cbf89710,495167795629200000,3861920
16555,0x000362fadc5be58fef1be1ad2b6fd0de5591d4f5,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861920
16556,0x00bfa47e413f451d9571af1dca8cbe674aa81c74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861920
16557,0x9b36722426e2db63830767f86355de3a0b14ec46,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861920
16558,0x0034e4d808bef1df331189a187369a272e7dbe62,0xbbc79794599b19274850492394004087cbf89710,71556579285902287109,3861920
16559,0x003f18cf9de0c8c4561ee0630ccf1f02539c2e22,0xbbc79794599b19274850492394004087cbf89710,534700000000000000,3861920
16560,0x0091c2dc275a192a118671e2222411ff368bd029,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861920
16561,0x009b485f9a1c3407e2c157412a436a70b68d7abf,0xbbc79794599b19274850492394004087cbf89710,100000000000000000,3861920
16562,0x00206671232d013c1364a493b83e22caf5932186,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861920
16563,0x0025bc48c2407ce25f44cb98531143564bd95458,0xbbc79794599b19274850492394004087cbf89710,3300000000000000000,3861920
16564,0x00a543848add1723ff195a82d2dd630971d8b829,0xbbc79794599b19274850492394004087cbf89710,1250000000000000000,3861920
16565,0x006fc5a99f92bf112d4bf28962209d5e5bef635d,0xbbc79794599b19274850492394004087cbf89710,10700000000000000000,3861922
16566,0x003c319e0b0bd2af34db7b580dc8e8df84710141,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861922
16567,0x3020d87e732c78139c896f011374cef65b4eeddd,0xbbc79794599b19274850492394004087cbf89710,100000000000000000000,3861922
16568,0x003c6df13f3c95f12e0f3e2c82e3980d9732558b,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861922
16569,0x00c0dd9d36485b9979e6a572f31f5e6e899220fc,0xbbc79794599b19274850492394004087cbf89710,350000000000000000,3861922
16570,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861922
16571,0x30a1e20be1612a2a548adea7e143f6ac9e746ae3,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861922
16572,0xa44cb59021ce8232571b7bcbd96ebc34eaa7aa3d,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861922
16573,0xb4ac24afdff45d664b43d003af6c78a418b85ea1,0xbbc79794599b19274850492394004087cbf89710,240000000000000000,3861922
16574,0x19b284d69df8d357954e209b8f081b6cd35a0717,0xbbc79794599b19274850492394004087cbf89710,100000000000000000,3861922
16575,0x0034e4d808bef1df331189a187369a272e7dbe62,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861923
16576,0xf25be850e9bfbb09369c07619d96145e49cef88f,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861923
16577,0xd3cd3ab50e58967dba9be1461e0d1d7346b8e9cc,0xbbc79794599b19274850492394004087cbf89710,10500000000000000000,3861923
16578,0x96f0462ae6f8b96088f7e9c68c74b9d8ad34b347,0xbbc79794599b19274850492394004087cbf89710,30000000000000000000,3861923
16579,0x000362fadc5be58fef1be1ad2b6fd0de5591d4f5,0xbbc79794599b19274850492394004087cbf89710,100000000000000000000,3861923
16580,0x1a4d6a94c9d1c351ff299b07b83d598e2ab27068,0xbbc79794599b19274850492394004087cbf89710,25000000000000000000,3861923
16581,0x0091c2dc275a192a118671e2222411ff368bd029,0xbbc79794599b19274850492394004087cbf89710,800000000000000000,3861923
16582,0x00206671232d013c1364a493b83e22caf5932186,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861923
16583,0x22da6d309de9cf32fd790a5716784af3e6980978,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861924
16584,0x3020d87e732c78139c896f011374cef65b4eeddd,0xbbc79794599b19274850492394004087cbf89710,100000000000000000000,3861924
16585,0x19b284d69df8d357954e209b8f081b6cd35a0717,0xbbc79794599b19274850492394004087cbf89710,100000000000000000,3861924
16586,0x00c0dd9d36485b9979e6a572f31f5e6e899220fc,0xbbc79794599b19274850492394004087cbf89710,350000000000000000,3861924
16587,0x003c319e0b0bd2af34db7b580dc8e8df84710141,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861924
16588,0x009b485f9a1c3407e2c157412a436a70b68d7abf,0xbbc79794599b19274850492394004087cbf89710,10000000000000000,3861924
16589,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861924
16590,0x0034e4d808bef1df331189a187369a272e7dbe62,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861925
16591,0x00206671232d013c1364a493b83e22caf5932186,0xbbc79794599b19274850492394004087cbf89710,40000000000000000000,3861925
16592,0x000362fadc5be58fef1be1ad2b6fd0de5591d4f5,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000000,3861925
16593,0xd1f211ef7bd3c9a45e203c7836cfc94d85d1a43c,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861925
16594,0x5321eb9456c874ee44c97004456b245b6197a7b4,0xbbc79794599b19274850492394004087cbf89710,420000000000000000,3861925
16595,0xc34ba9495328ba302ccaffd04977cbf6fabd8b9c,0xbbc79794599b19274850492394004087cbf89710,7000000000000000000,3861925
16596,0x011a773756f9ea3d7a3aa388e6057db32d76fcf4,0xbbc79794599b19274850492394004087cbf89710,120000000000000000,3861925
16597,0x2c7493eb9e275fdf0f6673cf0a7a3574bbae694d,0xbbc79794599b19274850492394004087cbf89710,4990000000000000000,3861925
16598,0x1f8b75c44e1fa3e52d3a9fcc47ba78583b72e40a,0xbbc79794599b19274850492394004087cbf89710,18000000000000000000,3861925
16599,0xcfac3dd8b4995bac93bfc806e9451811253df358,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861925
16600,0xc6f077f940f6a6c886503a1f5bea5221ae30083c,0xbbc79794599b19274850492394004087cbf89710,4950000000000000000,3861925
16601,0x009a6191f45a565b93b1d7524510fe5ba767588b,0xbbc79794599b19274850492394004087cbf89710,25000000000000000000,3861925
16602,0x52c45886efde9001e6cc5a47516312b97e670660,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861925
16603,0x3020d87e732c78139c896f011374cef65b4eeddd,0xbbc79794599b19274850492394004087cbf89710,100000000000000000000,3861926
16604,0xfac57a07dd7f82fe99d7bcf352b77e468dc7a6fa,0xbbc79794599b19274850492394004087cbf89710,270000000000000000,3861926
16605,0x19b284d69df8d357954e209b8f081b6cd35a0717,0xbbc79794599b19274850492394004087cbf89710,50000000000000000,3861926
16606,0x90161e29968a3414a52a25ce6549ae259bce948e,0xbbc79794599b19274850492394004087cbf89710,1990000000000000000,3861926
16607,0x003c319e0b0bd2af34db7b580dc8e8df84710141,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861926
16608,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861926
16609,0x2a18a7102650b117f075fae5b803ee94c32c2623,0xbbc79794599b19274850492394004087cbf89710,400000000000000000,3861926
16610,0x003c319e0b0bd2af34db7b580dc8e8df84710141,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861928
16611,0xc6f077f940f6a6c886503a1f5bea5221ae30083c,0xbbc79794599b19274850492394004087cbf89710,4950000000000000000,3861928
16612,0x000362fadc5be58fef1be1ad2b6fd0de5591d4f5,0xbbc79794599b19274850492394004087cbf89710,1003000000000000000000,3861928
16613,0x9c944809c2d2a51e6d0c8a74d7a36679c28bb592,0xbbc79794599b19274850492394004087cbf89710,947950000000000000,3861928
16614,0x1f8b75c44e1fa3e52d3a9fcc47ba78583b72e40a,0xbbc79794599b19274850492394004087cbf89710,18000000000000000000,3861928
16615,0x52c45886efde9001e6cc5a47516312b97e670660,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861929
16616,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861929
16617,0x009a6191f45a565b93b1d7524510fe5ba767588b,0xbbc79794599b19274850492394004087cbf89710,15000000000000000000,3861929
16618,0xcfac3dd8b4995bac93bfc806e9451811253df358,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861929
16619,0x2c7493eb9e275fdf0f6673cf0a7a3574bbae694d,0xbbc79794599b19274850492394004087cbf89710,4900000000000000000,3861929
16620,0x000362fadc5be58fef1be1ad2b6fd0de5591d4f5,0xbbc79794599b19274850492394004087cbf89710,99000000000000000000,3861930
16621,0x000362fadc5be58fef1be1ad2b6fd0de5591d4f5,0xbbc79794599b19274850492394004087cbf89710,498000000000000000000,3861930
16622,0x003c319e0b0bd2af34db7b580dc8e8df84710141,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861931
16623,0x2c7493eb9e275fdf0f6673cf0a7a3574bbae694d,0xbbc79794599b19274850492394004087cbf89710,4850000000000000000,3861932
16624,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861932
16625,0x007d2f4fe301922c560d1a752836c4e99e0ed63c,0xbbc79794599b19274850492394004087cbf89710,10100000000000000000,3861932
16626,0x009bab17321089dd381fe7a17eef8004cd66065f,0xbbc79794599b19274850492394004087cbf89710,2990186152101600000,3861932
16627,0x00c96444c7d4ca6466f332c10c9031dfa0363a2e,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861932
16628,0x004da62796c8c31b86bdceed1335c63f6923bfdb,0xbbc79794599b19274850492394004087cbf89710,250000000000000000000,3861932
16629,0xf8ccb0820fde717640e4fe39a11a579fa1795758,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861932
16630,0x0064ecfb1f1030f439becf187f850674cf576837,0xbbc79794599b19274850492394004087cbf89710,3300000000000000000,3861932
16631,0xd83865833c9e6b3bf137dacec0bb7301752a5c5c,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861932
16632,0xd3f1d25e69e4b7f16d75abf9880b3d908b382500,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861932
16633,0x86f0ce51d794537671228204d0d6280b6438f571,0xbbc79794599b19274850492394004087cbf89710,1920000000000000000,3861932
16634,0xfcc5c1f3182dd4c3628de14d8a2c070a79e5e44f,0xbbc79794599b19274850492394004087cbf89710,1993951736000000000,3861932
16635,0x05ee4cd7e5e8cbd8153dff543c7dd2fe12f56d9c,0xbbc79794599b19274850492394004087cbf89710,14900000000000000000,3861932
16636,0xb56a7024e43f459d57f096da774eee0a3095c02b,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861933
16637,0x31ded2f34c1545edb1a0468ab161ecb4018fb5a4,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861934
16638,0x70eae720aa5ec87c6b2fe9909fb9d5894d5f9bca,0xbbc79794599b19274850492394004087cbf89710,12000000000000000000,3861934
16639,0x03ace4637082d0fbc81a8e68a88489421cd1e9a3,0xbbc79794599b19274850492394004087cbf89710,990000000000000000,3861934
16640,0x1e1a6371628ec7a79763d312300973b3fd2fa1ec,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861934
16641,0x5b01e6fdf7e8369946d887d94d939170cf047375,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861934
16642,0x795d28cd8b7fc3b84ef5cc7ef01f78afe384ad4b,0xbbc79794599b19274850492394004087cbf89710,96790650000000000,3861934
16643,0x45c556aff90d5fe6e91d24874a8036693cec18d0,0xbbc79794599b19274850492394004087cbf89710,28099900000000000,3861934
16644,0x398ad5ed756c42758b33c4ae36162e5c0ce787ce,0xbbc79794599b19274850492394004087cbf89710,150000000000000000,3861934
16645,0x62db2704540404d5c0c563bbe034cd203db89be4,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861934
16646,0x3ee2acbe97e8592f8aeca6f7fdb725fc71b14642,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861934
16647,0x7d630f2aef68222db3049ee6842998962fb2111c,0xbbc79794599b19274850492394004087cbf89710,170000000000000000,3861934
16648,0x137b63f8512e75bde12ebd14b0325b1b9a6d1fa3,0xbbc79794599b19274850492394004087cbf89710,4500000000000000000,3861934
16649,0xe7eff2cd334dd53f4bd97930bad2a1f210854b74,0xbbc79794599b19274850492394004087cbf89710,17000000000000000000,3861934
16650,0x6addc607914fdda05e6d5cafe092b4ea824ec3c1,0xbbc79794599b19274850492394004087cbf89710,650000000000000000,3861934
16651,0x112756b47b75b6b3537ebb179f9a88b658cdf62d,0xbbc79794599b19274850492394004087cbf89710,300000000000000000,3861934
16652,0x3e953bb00e74a74c83c3b92dd17c53a490eb267a,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861934
16653,0xc405ec6440b74fca7c6fbae9f465bdd92e9cca1e,0xbbc79794599b19274850492394004087cbf89710,2990000000000000000,3861934
16654,0x6d59f7bb5f702d7473f133a29ac2eb1ca29265ec,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861934
16655,0x94de86a2ffa7672b3b939e84c13d9207a2f71060,0xbbc79794599b19274850492394004087cbf89710,1485000000000000000,3861935
16656,0x1f8b75c44e1fa3e52d3a9fcc47ba78583b72e40a,0xbbc79794599b19274850492394004087cbf89710,18000000000000000000,3861935
16657,0xf8ccb0820fde717640e4fe39a11a579fa1795758,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861935
16658,0x6556bc79ca5ef2eaf44e5b4edaf932a6b6ed350c,0xbbc79794599b19274850492394004087cbf89710,1100000000000000000,3861935
16659,0x618bb6a61d64bc9979808e7ebe5d3f904de355c0,0xbbc79794599b19274850492394004087cbf89710,245200000000000000,3861935
16660,0x9a290df0dfe1c47fa47f86bd4b275f2ebc1a0d42,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861935
16661,0x9d6232ca850f28c56186716f4c188bd6aeb7db53,0xbbc79794599b19274850492394004087cbf89710,192745040000000000,3861935
16662,0x5d735b95eba8e62412b8b142a8a0ca93abb6ebd9,0xbbc79794599b19274850492394004087cbf89710,990000000000000000,3861935
16663,0xb7128d5e14eaea8d1a96f8dc2c7d5d77a81f1860,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861935
16664,0x28e07233241177fc4ed88efcf3d48d860c4217be,0xbbc79794599b19274850492394004087cbf89710,510000000000000000,3861935
16665,0x36bfe1fa3b7b70c172eb042f6819a8972595413e,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861935
16666,0x800f6c2c4abfa1cecafa834b3c5cb177f82829c9,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861935
16667,0x7d376623505df5fb8022fa58db7eaf0f1c090424,0xbbc79794599b19274850492394004087cbf89710,22288841127999997952,3861935
16668,0x9951669c852bd8ef266667d2a1bb449e37867e5f,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861935
16669,0x1c97386690bd84e5d6a5dd60670790dd95f6ff1f,0xbbc79794599b19274850492394004087cbf89710,12100000000000000000,3861935
16670,0xd9eb7866e7285ca3bb4360c9fc72a3c42ede3e76,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861935
16671,0x458cc2a4baf716dc8ebdc7aa375f99d74e29d8f8,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861935
16672,0x25f59e5b97a3975454103d8f14a44c99811f1c25,0xbbc79794599b19274850492394004087cbf89710,300000000000000000,3861935
16673,0x6ee014104e876185e836750f6ddebb6796f307b1,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861935
16674,0xf9cdc2c5b7741b73ac0a611ae6f76ce4d852baa0,0xbbc79794599b19274850492394004087cbf89710,2095200000000000000,3861935
16675,0x00c96444c7d4ca6466f332c10c9031dfa0363a2e,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861937
16676,0x1f8b75c44e1fa3e52d3a9fcc47ba78583b72e40a,0xbbc79794599b19274850492394004087cbf89710,18000000000000000000,3861937
16677,0x9a290df0dfe1c47fa47f86bd4b275f2ebc1a0d42,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861937
16678,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861937
16679,0xf8ccb0820fde717640e4fe39a11a579fa1795758,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861937
16680,0x007d2f4fe301922c560d1a752836c4e99e0ed63c,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861937
16681,0xfe68fd6590db3ec99bac22e0ed64d50b7ad9c202,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861937
16682,0x218b9cd49f5c295f62f4ee43b54393c6181b1119,0xbbc79794599b19274850492394004087cbf89710,601000000000000000,3861937
16683,0x9a290df0dfe1c47fa47f86bd4b275f2ebc1a0d42,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861938
16684,0xb267ab5806fb7a9bae8334608384f2aa742d9931,0xbbc79794599b19274850492394004087cbf89710,480000000000000000,3861938
16685,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861938
16686,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861938
16687,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861938
16688,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861938
16689,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861938
16690,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861938
16691,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861938
16692,0x1f8b75c44e1fa3e52d3a9fcc47ba78583b72e40a,0xbbc79794599b19274850492394004087cbf89710,18000000000000000000,3861939
16693,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861939
16694,0x287c06058d49c5128321db5461f416ab9af6cc74,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861939
16695,0x0dd3b4ec31a2113de9ff5fc3b486fea2b65b5e11,0xbbc79794599b19274850492394004087cbf89710,2100000000000000000,3861940
16696,0xb4016d046a35f4552a72efeb7ca53030cfebd0bf,0xbbc79794599b19274850492394004087cbf89710,2117300000000000000,3861940
16697,0xc4429b516962c0bc927d7c057df17ff045552af6,0xbbc79794599b19274850492394004087cbf89710,8340000000000000000,3861940
16698,0xba116f1c50d2e882c5e17b88668c88d263daa643,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861940
16699,0xeabafe8c346611f534c5b6a9c2b0813f8baa442f,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861940
16700,0x436120eabbc544b7cc5db23a23194d31e62fb6f0,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861940
16701,0xf85944a34ca4405b7f07f85ea66625bb066edbfc,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861940
16702,0xfdbb4ff7222e1b318ad0c65960e7360405967ff3,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861940
16703,0xdacea4447eb23ad898c6974d1de813f9a9ab997e,0xbbc79794599b19274850492394004087cbf89710,400000000000000000,3861940
16704,0x35c9d440a848b44703fb0d243b93be87822f6504,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861940
16705,0x987ee4926d9f76ec757905a8c88d993cae8d6d4a,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861940
16706,0x271b95ab38b0e4e7467d9c0605dc502fa6287262,0xbbc79794599b19274850492394004087cbf89710,25500000000000000,3861940
16707,0xfca228fa85b495ccad06b2dbf8e274d1d5704e41,0xbbc79794599b19274850492394004087cbf89710,11000000000000000000,3861940
16708,0xb14a69f07852fac3a30c49a288c11b84fc739b3a,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861940
16709,0x43af1999731a2363f270415b9db140da59beba2b,0xbbc79794599b19274850492394004087cbf89710,8000000000000000000,3861941
16710,0x5254698d9627602841c58119d2e623c7a71b9ddc,0xbbc79794599b19274850492394004087cbf89710,800000000000000000,3861941
16711,0x0098682e18f5412956da273f14b68b5c831f6cb9,0xbbc79794599b19274850492394004087cbf89710,4994168749998500000,3861941
16712,0x003d9ab1dbd6cda9ec0ccf4c8d5a528e4ead0ff0,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861941
16713,0x3974586436f2708b31182abf2d6ad67f33b644db,0xbbc79794599b19274850492394004087cbf89710,4980000000000000000,3861941
16714,0x07c78a20779abe44d8f3e9a2f87fb748acb52a81,0xbbc79794599b19274850492394004087cbf89710,180000000000000000,3861941
16715,0xf6e9cdbee83bd4431cb391f4dc559980da048072,0xbbc79794599b19274850492394004087cbf89710,8000000000000000000,3861941
16716,0x3c87aa0dcab1a9e77389ac1808381da352b1da88,0xbbc79794599b19274850492394004087cbf89710,812583866000000000,3861941
16717,0x039e551b7fd2961817cef5a2a0dd2f727e5a99a5,0xbbc79794599b19274850492394004087cbf89710,2100000000000000000,3861941
